/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/FB_IMG_1575820471328.jpg,245,171,349,302,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Globe.jpg,6,157,142,322,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Globe.jpg,147,121,270,246,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Globe.jpg,298,31,395,148,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Globe.jpg,411,84,512,198,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Globe.jpg,498,169,631,322,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Header_1260x614.jpg,114,60,306,270,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Header_1260x614.jpg,558,61,741,267,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Header_1260x614.jpg,977,69,1148,281,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Health-Care-African-American-family.jpg,88,129,518,639,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Health-Care-African-American-family.jpg,488,279,778,741,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Health-Care-African-American-family.jpg,695,58,1063,547,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Health-Care-African-American-family.jpg,956,248,1346,731,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Herieth-Paul-Cary-Tauben-cover - Copy-min.jpg,60,23,358,394,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Herieth-Paul-Cary-Tauben-cover - Copy-min.jpg,493,23,797,353,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180218-WA0021.jpg,833,136,1080,501,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180218-WA0021.jpg,510,247,671,470,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180218-WA0021.jpg,359,275,497,433,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180218-WA0029.jpg,155,152,335,345,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180218-WA0029.jpg,600,234,737,399,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180218-WA0029.jpg,875,121,1076,456,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180218-WA0037.jpg,343,42,509,264,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180218-WA0037.jpg,769,9,993,245,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180218-WA0038.jpg,167,38,339,287,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180218-WA0038.jpg,525,79,700,317,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180218-WA0041.jpg,428,33,621,272,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180218-WA0041.jpg,647,9,855,253,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180218-WA0042.jpg,359,62,544,263,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180218-WA0042.jpg,570,50,757,287,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180314-WA0004.jpg,321,42,501,239,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180314-WA0004.jpg,618,86,800,285,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180908-WA0000.jpg,271,18,436,168,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180923-WA0018.jpg,94,207,296,480,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20180923-WA0018.jpg,386,160,746,630,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20181112-WA0007.jpg,449,188,589,337,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20181112-WA0007.jpg,271,278,422,437,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20181112-WA0007.jpg,5,434,124,575,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20181112-WA0008.jpg,111,200,261,383,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20181112-WA0008.jpg,287,191,404,332,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20181112-WA0008.jpg,407,113,514,239,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20181112-WA0008.jpg,506,121,623,275,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20181112-WA0008.jpg,636,113,752,246,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20181112-WA0008.jpg,728,139,851,284,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20181119-WA0016.jpg,161,140,267,257,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20181119-WA0016.jpg,397,81,512,221,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20181119-WA0016.jpg,627,103,729,264,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20190214-WA0033.jpg,314,80,512,322,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20190215-WA0006.jpg,91,142,253,308,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20190215-WA0006.jpg,311,105,451,276,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20190215-WA0006.jpg,508,148,645,279,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20190215-WA0006.jpg,811,19,985,221,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20190215-WA0007.jpg,219,78,472,415,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20190404-WA0007.jpg,182,70,486,479,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG-20190404-WA0007.jpg,571,136,769,435,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG_20150323_131249_394-900x675.jpg,140,166,351,386,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG_20150323_131249_394-900x675.jpg,458,165,635,413,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG_20181002_153406.jpg,638,1138,1145,1715,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG_20190209_163013.jpg,1186,695,1692,1262,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG_20190209_163034.jpg,348,1034,1132,2047,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG_20190209_163034.jpg,793,434,1235,931,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG_20190209_163618.jpg,698,401,1495,1252,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG_20190209_163618.jpg,1537,235,2042,879,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG_20190209_163618.jpg,1444,881,2315,1684,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG_20190209_163726.jpg,481,278,1086,884,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG_20190209_163726.jpg,1514,556,2014,1189,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG_20190209_163726.jpg,2219,467,2758,1062,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG_20190209_180206.jpg,1112,1031,1741,1631,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG_20190209_180206.jpg,493,1047,1057,1847,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/IMG_20190309_102051.jpg,809,1199,1374,1822,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Ireti-Doyle.jpg,176,115,440,437,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Ken-Njoroge-networking-at-an-ALX-event-scaled.jpg,1031,142,1531,703,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/KimRoh-e1563698731305.jpg,340,92,554,319,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/KimRoh-e1563698731305.jpg,699,56,932,304,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/M-Top10-Girl-Groups-of-All-Time-480p30.jpg,111,154,447,571,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/M-Top10-Girl-Groups-of-All-Time-480p30.jpg,468,100,791,564,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/M-Top10-Girl-Groups-of-All-Time-480p30.jpg,768,30,1208,513,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/MW-HI327_biden__20190426093330_ZQ.jpg,100,24,256,221,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/MW-HI327_biden__20190426093330_ZQ.jpg,335,28,502,212,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Mayowa-Nicholas.jpg,41,3,249,280,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Meet-the-people-shaking-up-Chinese-cuisine-in-the-UK_wrbm_large.jpg,149,23,295,175,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Meet-the-people-shaking-up-Chinese-cuisine-in-the-UK_wrbm_large.jpg,392,21,532,168,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Mobile-Learning-Strategy-800x510.jpg,26,143,155,270,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Mobile-Learning-Strategy-800x510.jpg,167,133,277,258,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Mobile-Learning-Strategy-800x510.jpg,362,100,455,221,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Mobile-Learning-Strategy-800x510.jpg,540,160,638,277,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Mobile-Learning-Strategy-800x510.jpg,639,127,755,243,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/NA_Supplier Diversity.jpg,21,20,245,314,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/NA_Supplier Diversity.jpg,230,17,444,287,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/NA_Supplier Diversity.jpg,579,14,813,291,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/NA_Supplier Diversity.jpg,912,37,1115,264,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/NA_Supplier Diversity.jpg,1232,79,1488,353,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Names_10.jpeg,192,234,359,464,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Names_10.jpeg,1,251,126,445,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Names_10.jpeg,1,49,97,260,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Names_10.jpeg,231,73,378,266,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Names_10.jpeg,400,2,576,165,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Names_10.jpeg,392,154,604,424,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Names_10.jpeg,584,116,725,293,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Names_10.jpeg,597,252,798,504,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Names_10.jpeg,671,46,812,246,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Names_10.jpeg,827,19,1000,218,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Names_10.jpeg,788,175,923,355,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Names_10.jpeg,881,274,1000,510,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Nancy-pelosi-pin.jpg,486,141,1066,707,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Official_photo_of_Speaker_Nancy_Pelosi_in_2019.jpg,707,241,2483,2384,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Part-PAR-Par8336351-1-1-0.jpg,150,14,431,335,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Part-PAR-Par8336351-1-1-0.jpg,632,19,876,331,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Smiling-White-People-825x390.jpg,180,1,479,390,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Smiling-White-People-825x390.jpg,459,1,754,388,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Somewhere-Between_Crop-e1353008591736.jpg,265,120,509,433,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Somewhere-Between_Crop-e1353008591736.jpg,540,182,774,461,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Somewhere-Between_Crop-e1353008591736.jpg,729,35,940,279,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Somewhere-Between_Crop-e1353008591736.jpg,858,197,1107,473,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/South-Africa-School-Children-1140x648.jpg,57,6,368,394,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/South-Africa-School-Children-1140x648.jpg,327,165,660,624,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/South-Africa-School-Children-1140x648.jpg,530,14,837,439,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/South-Africa-School-Children-1140x648.jpg,775,16,1140,529,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Teaching-Tolerance-race-ethnicity-027.jpg,8,28,140,186,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Teaching-Tolerance-race-ethnicity-027.jpg,255,39,387,207,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Trtqwc4zXjdownload.jpg,467,157,612,326,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/WireAP_fb25256136f041a5bf9a7508a8113e3a_16x9_992.jpg,10,2,349,293,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/WireAP_fb25256136f041a5bf9a7508a8113e3a_16x9_992.jpg,572,8,857,346,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/_100623744_dc947c88-bf8d-416f-8afa-87384fdf0963.jpg,321,22,468,215,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/_100623744_dc947c88-bf8d-416f-8afa-87384fdf0963.jpg,577,19,735,203,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/_105894250_mediaitem105894249.jpg,343,40,616,376,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/_99517524_gettyimages-76956527.jpg,357,48,554,299,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/_99517524_gettyimages-76956527.jpg,841,71,1007,321,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/_99517524_gettyimages-76956527.jpg,723,2,929,185,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/_99517524_gettyimages-76956527.jpg,235,14,414,198,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/di_hero_d.jpg,3,6,268,340,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/di_hero_d.jpg,221,1,452,263,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/di_hero_d.jpg,437,7,698,374,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/di_hero_d.jpg,703,1,954,358,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/di_hero_d.jpg,942,120,1220,453,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/di_hero_d.jpg,1225,20,1472,358,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/diverse-group-people-together-studio-portrait_53876-79734.jpg,145,33,225,111,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/diverse-group-people-together-studio-portrait_53876-79734.jpg,28,48,101,147,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/diverse-group-people-together-studio-portrait_53876-79734.jpg,75,133,156,224,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/diverse-group-people-together-studio-portrait_53876-79734.jpg,192,106,289,199,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/diverse-group-people-together-studio-portrait_53876-79734.jpg,275,29,365,116,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/diverse-group-people-together-studio-portrait_53876-79734.jpg,299,122,393,210,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/diverse-group-people-together-studio-portrait_53876-79734.jpg,409,72,497,176,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/diverse-group-people-together-studio-portrait_53876-79734.jpg,510,118,607,218,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/diverse-group-people-together-studio-portrait_53876-79734.jpg,430,2,514,92,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/donald-trump-kim-jong-un.jpg,128,7,236,131,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/donald-trump-kim-jong-un.jpg,390,64,483,163,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/e785a7e78987-004.jpg,873,152,2170,1533,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/e785a7e78987-004.jpg,2086,174,3130,1702,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/ebf51a42bd0846a494163448c0efc379_18.jpg,121,46,238,165,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/ebf51a42bd0846a494163448c0efc379_18.jpg,343,83,426,178,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/ebf51a42bd0846a494163448c0efc379_18.jpg,481,64,569,172,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/ebf51a42bd0846a494163448c0efc379_18.jpg,639,66,726,157,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/eloise-ambursley-u-9c1GdQWs-unsplash-scaled-900x506.jpg,56,16,329,346,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/eloise-ambursley-u-9c1GdQWs-unsplash-scaled-900x506.jpg,299,12,538,323,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/eloise-ambursley-u-9c1GdQWs-unsplash-scaled-900x506.jpg,531,110,816,405,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/f222f1f4e8b4fb71e6522e456744d649.jpg,109,88,258,261,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/f222f1f4e8b4fb71e6522e456744d649.jpg,201,17,334,160,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/f222f1f4e8b4fb71e6522e456744d649.jpg,398,33,541,203,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/f222f1f4e8b4fb71e6522e456744d649.jpg,484,176,611,312,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/feature-employment.jpg,11,5,127,137,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/feature-employment.jpg,68,173,191,326,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/feature-employment.jpg,227,1,341,141,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/feature-employment.jpg,332,69,447,240,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/feature-employment.jpg,496,123,630,278,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/feature-employment.jpg,596,4,720,168,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/feature-employment.jpg,726,152,800,293,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/feature-image_Stuck-from-the-Start.jpg,479,37,700,260,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gaffney-group.jpg,160,412,448,736,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gaffney-group.jpg,605,457,862,796,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gaffney-group.jpg,395,112,728,418,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gaffney-group.jpg,785,116,1089,436,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gaffney-group.jpg,1142,130,1477,477,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gaffney-group.jpg,1530,194,1781,510,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gaffney-group.jpg,1801,140,2044,430,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gallery_medium.jpg,307,84,403,182,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gettyimages-1202993562_wide-d122639cd51db2771eb7a4d4e6efb2ff5be9d690.jpg,370,26,646,343,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gettyimages-1202993562_wide-d122639cd51db2771eb7a4d4e6efb2ff5be9d690.jpg,689,61,961,352,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gettyimages-494552482-1024x1024.jpg,122,90,251,218,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gettyimages-494552482-1024x1024.jpg,335,88,475,240,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gettyimages-494552482-1024x1024.jpg,551,101,688,258,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gettyimages-494552482-1024x1024.jpg,778,81,922,218,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gettyimages-628757028-1e618a3385bf89f61bd7a828b1a71f9abfdf4c2f-s800-c85.jpg,178,38,385,299,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gettyimages-628757028-1e618a3385bf89f61bd7a828b1a71f9abfdf4c2f-s800-c85.jpg,372,81,559,297,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gettyimages-956725740-612x612.jpg,1,78,106,195,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/gettyimages-956725740-612x612.jpg,294,55,417,204,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/h_52456621.jpg,2793,549,3741,1664,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/h_52456621.jpg,830,286,2367,1831,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/headsupstrartegies-photo-1-211.jpg,1034,99,1369,514,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/hi-res-31bad969d936550527971ce14b3e69a8_crop_exact.jpg,493,280,1103,909,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/hi-res-31bad969d936550527971ce14b3e69a8_crop_exact.jpg,1621,193,2280,919,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/hqdefaulte.jpg,102,75,189,174,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/hqdefaulte.jpg,266,70,345,171,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/iStock-diversity-office-business-meeting-learning-training-174877487.jpg,26,40,123,132,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/iStock-diversity-office-business-meeting-learning-training-174877487.jpg,131,67,204,162,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/iStock-diversity-office-business-meeting-learning-training-174877487.jpg,161,14,240,100,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/iStock-diversity-office-business-meeting-learning-training-174877487.jpg,257,31,341,144,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/iStock-diversity-office-business-meeting-learning-training-174877487.jpg,331,43,408,137,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/interest-rates-magaripoa.jpg,52,42,418,513,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/interest-rates-magaripoa.jpg,448,165,785,612,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/interest-rates-magaripoa.jpg,872,265,1173,658,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/interest-rates-magaripoa.jpg,1173,32,1576,431,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/issa-rae-cnn.jpg,61,51,186,204,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/issa-rae-cnn.jpg,399,26,547,194,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1068463674-612x612.jpg,313,25,409,156,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1080816484-612x612.jpg,193,37,324,230,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1081389092-612x612.jpg,80,69,382,467,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1081389160-612x612.jpg,91,48,382,469,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1084060592-612x612.jpg,309,18,451,194,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1084665006-612x612.jpg,178,5,402,276,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1086628458-612x612.jpg,184,36,374,240,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1086628458-612x612.jpg,337,3,538,193,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1087186344-612x612.jpg,138,107,209,191,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1087959426-612x612.jpg,203,1,383,89,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1088392754-612x612.jpg,132,34,287,218,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1089952014-612x612.jpg,304,23,449,202,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1091763896-612x612.jpg,140,12,355,273,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1093900326-612x612.jpg,475,50,574,162,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1093999178-612x612.jpg,271,13,355,129,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1094319930-612x612.jpg,324,31,488,231,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1095983520-612x612.jpg,318,49,393,121,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1095983520-612x612.jpg,386,2,479,91,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1098036052-612x612.jpg,265,11,366,129,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1098300806-612x612.jpg,160,32,242,128,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1098439654-612x612.jpg,288,12,374,122,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1124393111-612x612.jpg,256,20,332,114,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1125429456-612x612.jpg,297,57,421,200,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1125719715-612x612.jpg,288,87,388,188,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1125719715-612x612.jpg,338,50,420,124,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1126614847-612x612.jpg,215,40,359,232,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1126799699-612x612.jpg,338,3,458,162,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1127540849-612x612.jpg,29,33,248,292,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1127582480-612x612.jpg,398,32,487,163,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1127794824-612x612.jpg,271,48,411,213,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1127886504-612x612.jpg,398,2,545,178,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/istockphoto-1127886504-612x612.jpg,293,54,408,215,face
